"county","FIPS","centralDecade","aveWetDays","fiveYrAveTotWetDaysCentYr_-10","fiveYrAveTotWetDaysCentYr_-9","fiveYrAveTotWetDaysCentYr_-8","fiveYrAveTotWetDaysCentYr_-7","fiveYrAveTotWetDaysCentYr_-6","fiveYrAveTotWetDaysCentYr_-5","fiveYrAveTotWetDaysCentYr_-4","fiveYrAveTotWetDaysCentYr_-3","fiveYrAveTotWetDaysCentYr_-2","fiveYrAveTotWetDaysCentYr_-1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"CharlesCity_Virginia_51036","51036",2030,1858.92068894978,1598.96436758631,1580.15172385758,1858.92068894978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte_Virginia_51037","51037",1970,1100.00000023495,1113.50084532197,1069.57915501334,1126.62169030905,1100.05746511045,1105.50845107512,1053.11070463431,1101.02366240209,1105.18366242353,1127.85802831633,1113.5989437692,1177.21737100289,1055.99225362149,940.973238921501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte_Virginia_51037","51037",2000,1149.08967161016,1107.89690145892,1166.19492984414,1100.74394397937,1113.44366222612,1201.36507076932,1186.48169065219,1179.91802845648,1185.61943685698,1142.73070441283,1041.59661987558,1062.53943671349,1152.93802834506,1159.83774679018,1144.28112705703,1202.99802846883,1154.71887346943,1042.04450696732,1080.72450694089,1108.27154915669,1101.98647870396,1093.86168992108,1139.49830999777,1097.78901418741,1122.18619742587,1139.23943715221,1167.32000068141,1253.61690198544,1269.82338090615,1330.42197232758,1357.44366231487
"Charlotte_Virginia_51037","51037",2030,1504.99718304713,1485.33521156776,1363.15070456833,1504.99718304713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlottesville_Virginia_51540","51540",1970,1158.07575731747,1178.67333217859,1136.79333345095,1201.28666812181,1187.94666820765,1198.38666710059,1111.36666638255,1127.90666581392,1130.36666436593,1169.4999980549,1140.69166540851,1227.72222091754,1147.84999901056,1080.56666805347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlottesville_Virginia_51540","51540",2000,1188.28555622564,1156.67333296537,1230.66666662296,1201.026668034,1204.66000191967,1282.99333515763,1254.54666791757,1244.68666832248,1217.06666800777,1161.09333443443,1043.65333449642,1036.52000139753,1155.74666741292,1173.44000024597,1203.3933334132,1259.33333346645,1225.90666642984,1072.16000052889,1083.84666594267,1066.40666714311,1107.97333448331,1126.01333541274,1188.47333373229,1167.37333503763,1222.24666817387,1168.12000041008,1175.68666606148,1282.43333367507,1286.96000008583,1333.23333313465,1391.05833324293
"Charlottesville_Virginia_51540","51540",2030,1521.73333429297,1520.21111125085,1343.46666716039,1521.73333429297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chesapeake_Virginia_51550","51550",1970,1193.51286459966,1231.39735810993,1165.22716977416,1220.81622643392,1187.68566031906,1179.51056605791,1121.71849079649,1199.58566049124,1177.41018892324,1233.08113231423,1230.6523587767,1282.6660380028,1117.91415106604,1137.50943381044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chesapeake_Virginia_51550","51550",2000,1247.38716982118,1240.2622642742,1239.00528313742,1168.21924528007,1154.10716982922,1227.19433985251,1171.69924569962,1232.40226446019,1284.40037739738,1324.461509452,1190.92415071006,1250.97207521729,1297.6962260271,1254.99886772115,1253.19962239502,1367.53358477961,1260.99924506118,1157.93282993593,1185.97622631743,1197.04566019099,1140.92301855942,1248.07660339418,1261.69320744523,1229.36113203134,1215.15962267563,1337.31056646772,1318.29584949759,1364.89245334358,1361.36717017968,1451.58150970812,1380.20943389945
"Chesapeake_Virginia_51550","51550",2030,1654.47924494125,1437.11635227698,1460.07641485277,1654.47924494125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chesterfield_Virginia_51041","51041",1970,1068.08511204301,1119.49188420634,1058.6730438679,1107.06695694016,1106.52724666906,1103.00695670135,1052.25768138395,1075.96376816639,1050.7217390602,1066.00927518295,1051.81847804353,1099.07874359111,999.689854637436,959.992752471264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chesterfield_Virginia_51041","51041",2000,1151.4425606478,1050.75043464683,1104.56318817182,1071.37043462361,1079.06753610925,1169.58695673614,1149.89246402832,1145.88202927009,1157.2188408513,1154.91942056944,1039.11739152048,1059.34347842128,1158.96782638258,1197.10405836295,1178.57536270584,1268.64927575735,1242.53855122388,1137.18260909345,1113.73797152181,1118.61362361493,1102.82927590721,1101.32376856847,1145.18956567205,1099.96289881425,1167.54231911371,1187.56028998676,1211.82840585855,1257.51130455845,1269.26115971285,1336.53884083162,1344.39420317826
"Chesterfield_Virginia_51041","51041",2030,1672.39565209375,1448.39372023004,1383.52318864197,1672.39565209375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clarke_Virginia_51043","51043",1970,921.994276288182,986.177778560806,948.629630091455,955.274815035749,953.913333698114,963.3681485675,911.120000017352,891.419259278863,928.355555658429,915.758518606204,907.484259194522,928.866666735322,893.525926216333,723.78518569911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clarke_Virginia_51043","51043",2000,1042.55740755756,934.221481402274,984.522962902873,1000.24814814749,977.598518592119,1128.40518528929,1090.55037053581,1061.71037060243,1034.93333360398,1022.79111137081,894.70296312681,927.462222429558,1027.93555589694,1061.67333380249,1075.12963024775,1115.82074126756,1062.08148209673,980.711852398404,961.528148549574,956.433333561818,982.034815105906,1025.74074102419,1017.74222251155,1017.52518536338,1030.94370362361,1000.91925903404,1022.81703664947,1164.67999952303,1179.43629587845,1203.43555533599,1249.61481471084
"Clarke_Virginia_51043","51043",2030,1118.20370366728,1307.8148146831,1103.97962949563,1118.20370366728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ColonialHeights_Virginia_51570","51570",1970,1075.33636242964,1122.29999777675,1038.25999894738,1096.71999881268,1099.71999835968,1096.47999801636,1052.37999891043,1091.57999802828,1064.85999885201,1090.39999964833,1085.44999998063,1138.53333238761,1039.34999912977,1020.7999984026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ColonialHeights_Virginia_51570","51570",2000,1173.32333402336,1079.58000122309,1119.80000181198,1077.94000167251,1085.26000218391,1160.70000326037,1142.56000322104,1155.82000243664,1185.46000157595,1185.68000192642,1079.48000091314,1099.61999949217,1192.899999547,1214.46000110507,1191.65999976993,1287.1199991405,1254.21999880672,1146.01999700665,1118.01999620199,1113.31999729276,1100.53999797702,1119.75999888778,1165.30000021458,1124.04000189304,1203.58000119328,1221.76000098586,1237.20000200272,1279.9000022769,1320.02000169158,1412.28000218272,1422.52500323951
"ColonialHeights_Virginia_51570","51570",2030,1817.10000190139,1538.40000203252,1527.5000025183,1817.10000190139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craig_Virginia_51045","51045",1970,1073.17400037793,1106.73320038271,1048.83600033176,1076.35200046563,1095.82400038564,1101.06360026515,1041.53360040712,1080.30320036376,1089.08400028598,1090.79960031819,1071.07200037256,1150.42533351382,1073.82000030339,977.734000399113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craig_Virginia_51045","51045",2000,1117.22013364373,1078.52280034375,1134.06040003383,1087.01600011194,1068.12440009034,1140.93840016985,1093.21240016496,1105.3800003916,1089.62880036771,1076.21360056674,989.116000442147,1026.48120042658,1092.04240030336,1146.88880041122,1142.29440021586,1178.28160017347,1152.75440018332,1035.94680028105,1054.90360021389,1070.06600028908,1078.63240043259,1070.96600041366,1143.43720036483,1071.94040030074,1109.8604003005,1118.82280012143,1155.38120019627,1216.61440029216,1252.94320045686,1325.6208005234,1363.55200070828
"Craig_Virginia_51045","51045",2030,1614.20000082552,1460.28733412604,1398.51700086892,1614.20000082552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Culpeper_Virginia_51047","51047",1970,1069.42604019724,1106.14101723069,1061.80644095267,1106.81593222244,1107.48677960665,1122.17593222806,1051.92237292417,1058.00677959889,1067.32881372268,1072.1854240765,1047.40720374857,1095.85480264587,1017.9381360841,892.962712443986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Culpeper_Virginia_51047","51047",2000,1136.55237301861,1072.38033933347,1133.20610210704,1122.48372919155,1120.89186481712,1244.15830549628,1210.58576305589,1195.41118668277,1169.89966125549,1139.78474618247,1011.82101723148,1012.04271217302,1108.74881361753,1125.71220327454,1146.84169461697,1200.12881316644,1140.25593168079,1027.61627088947,1026.51796617791,1003.26542379947,1027.11728844542,1075.25898355054,1110.47118698833,1110.75694954597,1157.08203409041,1128.77762734668,1140.1345763652,1259.46576255489,1263.94372866618,1327.35898290701,1380.78644029796
"Culpeper_Virginia_51047","51047",2030,1522.46610123323,1506.49943460768,1348.06440668035,1522.46610123323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cumberland_Virginia_51049","51049",1970,1081.65802734058,1105.34340434544,1054.22638285198,1105.91914906971,1088.10638328803,1101.84340453972,1046.54638329148,1082.01829823699,1072.79319178361,1108.67234079064,1087.58723429337,1153.3553194076,1053.22340496455,1004.67659647985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cumberland_Virginia_51049","51049",2000,1131.94028399642,1082.19702147461,1161.75276609976,1124.2595747722,1139.96765968914,1217.68170222589,1198.47872370431,1167.06510680584,1149.85489412533,1110.8093624763,1002.26766016635,1014.91744728076,1120.86127699893,1145.76255346321,1145.95361712867,1209.50936177221,1185.68127675424,1065.19446828074,1081.60425570354,1084.52638324677,1095.63787249593,1087.79531928998,1138.07702129344,1102.54042536781,1135.47531929181,1112.48170251872,1126.14553211014,1196.54680889908,1187.62000054641,1268.56085156989,1308.47446865937
"Cumberland_Virginia_51049","51049",2030,1570.02766056961,1432.02056821208,1317.18404343344,1570.02766056961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danville_Virginia_51590","51590",1970,1112.44909065257,1110.04000030279,1074.43599988103,1109.26799949408,1100.89999933958,1109.63199971557,1056.19600004792,1110.91200029135,1148.33999990582,1165.23600049019,1148.89499999136,1219.10666613777,1107.72999882698,948.900000178814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danville_Virginia_51590","51590",2000,1151.88799950242,1139.60799991012,1191.91599945068,1106.97999964595,1107.59200007677,1207.77999970436,1195.72399987102,1195.59599968672,1217.06399962664,1163.89599967957,1030.98799998879,1030.6560000813,1105.16800011039,1103.39199976206,1090.9840002346,1155.68000046492,1118.16400050163,1027.54400013447,1065.12800070524,1108.05599948883,1088.32799938083,1076.85199942589,1109.12400017977,1060.7119993186,1099.42799957037,1156.13599906445,1233.03199893117,1329.89199734688,1358.05199795604,1383.73199808717,1406.24499812275
"Danville_Virginia_51590","51590",2030,1478.35999808908,1481.64666395585,1340.32999968827,1478.35999808908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dickenson_Virginia_51051","51051",1970,1127.86078470048,1126.96078464903,1087.04431410116,1090.90117683703,1104.77294146395,1067.25215731158,1053.91725511481,1104.47098073632,1143.05764745988,1175.68823572795,1200.92598081994,1300.43921637808,1229.32156906934,1236.67451022069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dickenson_Virginia_51051","51051",2000,1218.10045769076,1175.69254937487,1234.04549073928,1215.44901994058,1203.10000010016,1239.66235320533,1235.21647090807,1257.41882356943,1178.71490194669,1157.51333337964,1093.10509777268,1138.4372546286,1171.57176471318,1265.2635295044,1254.69568646422,1277.05725525816,1197.54588272957,1119.16705914607,1116.7674512959,1159.80588255127,1213.78627450712,1265.59529427009,1319.64705890207,1254.23372557163,1248.2913727959,1173.54941216473,1177.85372558739,1223.46392188633,1278.17411788538,1320.829019667,1374.67500000754
"Dickenson_Virginia_51051","51051",2030,1400.13137198605,1445.50000011901,1379.62450946137,1400.13137198605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dinwiddie_Virginia_51053","51053",1970,1105.32836381761,1138.27573372372,1081.10506692251,1138.17600025058,1141.84293350498,1137.8029335475,1089.76053355495,1123.81973364305,1092.72586676494,1107.00640018479,1091.48400001287,1140.297777775,1029.55733313481,1004.10266691605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dinwiddie_Virginia_51053","51053",2000,1159.39742228941,1094.8464000295,1140.11920015041,1088.78373344819,1098.65360017538,1186.05466692583,1156.48960023061,1160.60800009282,1196.12853327354,1196.35920014064,1084.99893327848,1115.84986678314,1206.62986664899,1221.27226690388,1194.00640010365,1281.30453351148,1234.05973341942,1126.85653354073,1113.7736000402,1106.80159994491,1078.6837333378,1093.32160006166,1135.63253347278,1100.25813334195,1171.33386668166,1173.96053328403,1187.84213313174,1226.00239989781,1236.16826672872,1290.64426681256,1314.97000017246
"Dinwiddie_Virginia_51053","51053",2030,1562.08399996519,1412.92711138301,1363.27133334259,1562.08399996519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Emporia_Virginia_51595","51595",1970,1106.56363592365,1083.1599994868,1043.81999876797,1104.08999823928,1133.11999980807,1143.73999982774,1094.97999985814,1135.76999959648,1119.04999979138,1134.94000032842,1118.10000083223,1169.53333385289,1074.40000289679,1056.50000500679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Emporia_Virginia_51595","51595",2000,1155.62333388329,1117.68000133336,1139.36000098288,1063.49000152647,1058.34000196159,1122.05000028014,1093.23999995589,1120.5199993223,1192.24999966323,1202.18999862969,1106.92999910712,1142.05999892056,1206.52999941409,1213.06999992132,1182.91000039577,1277.31000053883,1206.79000061452,1125.86000110507,1108.14999982417,1104.22999946475,1043.46999885738,1093.49999881685,1120.8699988395,1114.10999945998,1184.37000078857,1199.42000219524,1194.03000259101,1230.69000348151,1242.67000290453,1324.86999923289,1370.53749811649
"Emporia_Virginia_51595","51595",2030,1708.14998665452,1487.98332984249,1508.74999159575,1708.14998665452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Essex_Virginia_51057","51057",1970,1068.36735560406,1123.50318185145,1055.73409103683,1101.60863671682,1103.84681853015,1093.04500004649,1031.34272749559,1064.60318222249,1069.9572729192,1069.90636375276,1069.43863667395,1121.24621227587,1014.18522707542,894.211363464594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Essex_Virginia_51057","51057",2000,1169.04522746996,1077.98818218816,1120.95863645415,1094.40272724859,1074.46227283302,1169.72045470774,1144.0972727636,1144.92681853135,1128.22863671549,1145.41818206811,1049.2954547286,1052.458636525,1146.64318192967,1188.226363796,1176.63181827962,1248.59818213799,1215.69909137393,1130.15000034896,1136.14545473483,1139.02045473429,1163.77409114567,1189.52590928064,1204.32181823823,1143.96318196844,1189.36045491154,1165.5640911548,1173.33045480753,1304.34545496865,1323.30500035638,1392.50409090844,1427.00340895914
"Essex_Virginia_51057","51057",2030,1649.78863526271,1568.34393907067,1399.89204484157,1649.78863526271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fairfax_Virginia_51059","51059",1970,1025.92258530809,1093.93000022052,1022.25968747251,1037.61593743535,1048.04906251747,1050.72562491354,977.019687477685,1002.43625015747,1050.27156263106,1040.9281252237,1046.46601601737,1082.3776046404,1014.43906292319,845.710938056931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fairfax_Virginia_51059","51059",2000,1132.77875021707,1057.87281301413,1106.18937537214,1097.07000036621,1061.78156287959,1188.47125034332,1157.08156267703,1128.89375030538,1111.03875013515,1112.4234376017,1006.18624998154,1014.53218754511,1128.43718765406,1135.91125039142,1156.15031287288,1194.26750036571,1147.41781279072,1057.5550004377,1073.66250040401,1062.6396879781,1102.42437549727,1136.19500055928,1128.76593798082,1137.12593775718,1156.78218751019,1086.95406256272,1109.00718731591,1247.79812470693,1241.86406224845,1308.07718748953,1388.01093746256
"Fairfax_Virginia_51059","51059",2030,1489.07656293735,1506.29739605387,1351.24843761954,1489.07656293735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fairfax_Virginia_51600","51600",1970,1063.63636223565,1142.55999760032,1066.87999739647,1079.57999944091,1089.13999995589,1090.16000109315,1013.54000143409,1035.16000109911,1084.1399980545,1074.39999760389,1079.52499658614,1116.5666624407,1052.4999949187,881.399997115135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fairfax_Virginia_51600","51600",2000,1158.63666680058,1091.4399974525,1141.91999599338,1138.5599973619,1099.93999912739,1232.80000046492,1201.70000087619,1170.78000286818,1147.58000231981,1142.90000254512,1032.92000164986,1039.22000148296,1152.54000253677,1156.92000214458,1180.82000004649,1211.23999990225,1162.41999991536,1073.98000023961,1091.26000210047,1094.80000288486,1139.54000300765,1174.68000269532,1165.7000012815,1178.41999940276,1173.95999969244,1097.30000033379,1105.95999907255,1236.75999827981,1239.07999747396,1312.35999948382,1393.3749987483
"Fairfax_Virginia_51600","51600",2030,1488.40000760555,1527.83333355188,1391.90000155568,1488.40000760555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fauquier_Virginia_51061","51061",1970,1036.37416771044,1096.98217837704,1048.67049522117,1072.64693094067,1073.70950513872,1077.66930720027,1006.20633689283,1004.98356474709,1041.02495092407,1033.32633700335,1021.33787161503,1058.79570990024,999.744059636304,831.756435491071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fauquier_Virginia_51061","51061",2000,1121.59587487463,1046.70594096473,1098.98772317667,1099.93762410826,1078.40297069378,1212.92158480316,1176.786337141,1160.70673307281,1135.13366364477,1118.80871315905,1000.50633677663,1009.88019816291,1110.2809904115,1128.74792119448,1148.8807923576,1188.08455483931,1128.53267379415,1021.88613906349,1016.04811919172,1000.88158437804,1028.33881186701,1079.96118811345,1097.773663252,1114.35861392428,1148.63623776017,1103.42950520805,1124.82158432314,1246.15326768272,1235.34930718429,1275.86851509869,1339.8084160687
"Fauquier_Virginia_51061","51061",2030,1377.24950477923,1425.84983523628,1261.54108907518,1377.24950477923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd_Virginia_51063","51063",1970,1153.84514128106,1189.90620682219,1098.31000012694,1134.08793139006,1139.58551750358,1171.69379356175,1093.48724185239,1178.97931067358,1198.05068976263,1209.73310356633,1173.10431028402,1277.89022970816,1166.94482742687,1031.60344832827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd_Virginia_51063","51063",2000,1203.80408066511,1198.34517253812,1265.99137946295,1213.63310367701,1183.54689698034,1271.04551767779,1193.76689690485,1200.72758661211,1164.96689688533,1125.39275882018,1018.21931055024,1047.76862077138,1123.15172418274,1180.46000008717,1203.54551745057,1248.99965529904,1230.32689681135,1097.85206931059,1120.97172455808,1116.12413823461,1139.95034524747,1134.0634486701,1232.18034515288,1153.92482787432,1239.87000021832,1218.15379324576,1278.84655171869,1352.35482738141,1388.86793090876,1471.64413798811,1546.79267250772
"Floyd_Virginia_51063","51063",2030,1888.78103503277,1648.61436806534,1570.69741437173,1888.78103503277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fluvanna_Virginia_51065","51065",1970,1050.02314092102,1067.28727327287,1019.85818225972,1077.57363675724,1064.19454579421,1083.52772752263,1021.26500033086,1044.86136396026,1039.83227307918,1074.04227323884,1050.33352320794,1119.02121260943,1035.73977348886,963.225000949069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fluvanna_Virginia_51065","51065",2000,1113.27674244834,1046.81772760844,1118.64272750738,1092.39000020718,1107.71909094751,1188.97681793354,1172.17409066246,1152.5195452304,1123.85454525487,1070.8254544888,953.315454490754,961.272727102854,1065.19727236425,1095.74636329182,1118.12909058305,1191.48090887828,1168.00863629431,1040.92272735942,1052.08409112882,1034.61090921692,1053.09818207771,1059.53681842238,1119.79636387202,1091.66090934439,1136.98181837526,1097.9436364331,1103.84363638826,1211.81500026177,1223.92454546297,1306.95045457672,1372.19602273134
"Fluvanna_Virginia_51065","51065",2030,1586.03636351973,1518.64166681017,1362.72727242214,1586.03636351973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin_Virginia_51067","51067",1970,1129.42510443004,1121.69944976032,1058.94146805351,1112.21266082033,1120.38844065272,1157.94550479733,1092.80018370791,1155.95963319365,1176.01871571158,1188.69302759805,1149.51307351046,1236.03608572201,1143.54495421448,982.519266070849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin_Virginia_51067","51067",2000,1173.14651383972,1164.35174335728,1224.11522951952,1181.62311940303,1154.03486246259,1254.28788992232,1201.85486227957,1202.12587145359,1166.99009170609,1132.09614685593,1006.03064227591,1018.12091758076,1097.48990842744,1143.57999997724,1151.05449542294,1204.42862393637,1185.01486242807,1061.76146793797,1090.92935805075,1103.27321112829,1114.22073414009,1100.38697259913,1174.46513773881,1101.90623872532,1142.89431212145,1160.24330284054,1202.00348624888,1310.76220184789,1353.85027517589,1480.2047708385,1534.80344062538
"Franklin_Virginia_51067","51067",2030,1927.9642213151,1691.55259988368,1594.88945030879,1927.9642213151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin_Virginia_51620","51620",1970,1178.83636477319,1207.48000307083,1139.60000200868,1207.70000123382,1206.86000193357,1193.56000054479,1141.53999905586,1205.35999959111,1164.50000063777,1194.20000116229,1190.15000217408,1242.13333614667,1090.00000396371,1106.20000314713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin_Virginia_51620","51620",2000,1254.18666722079,1201.3200017035,1211.70000174046,1133.50000263453,1142.20000182986,1224.6599996984,1176.40000056028,1222.07999868393,1304.13999572992,1319.31999704838,1196.41999853253,1237.83999701738,1298.27999880314,1257.8400007844,1237.29999842048,1345.77999901176,1270.08000102639,1166.56000128388,1173.48000137806,1201.52000105977,1161.36000155807,1253.02000201344,1286.70000380874,1265.56000255942,1290.76000468135,1378.48000520468,1360.50000289679,1399.68000032902,1390.60000023842,1484.25999977589,1434.27499772608
"Franklin_Virginia_51620","51620",2030,1825.00000223517,1511.79999784629,1535.99999806285,1825.00000223517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frederick_Virginia_51069","51069",1970,925.514572467316,981.683235617771,948.593235347551,964.81882357089,960.308235337366,975.269117755136,921.553529752528,905.356470943812,926.470588717829,912.16529459927,898.885662245948,922.493627849893,881.360294702956,724.213235696887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frederick_Virginia_51069","51069",2000,1028.82151989201,920.739412067831,974.797059049764,986.854412002598,970.069117814302,1120.66176483465,1089.88617688154,1060.4997065048,1027.5344124361,1015.06970650974,885.579706481362,921.648235720308,1017.79647100296,1061.7391179687,1065.40970616718,1099.80176503352,1049.53235331756,970.515294297215,941.294706042023,934.35823546911,970.013823697146,1005.38705898295,997.63294127601,995.111176547846,1013.7385296293,980.18764731323,995.944117760921,1143.39617661843,1160.39529435477,1194.06264702748,1239.5257351473
"Frederick_Virginia_51069","51069",2030,1137.40147003444,1306.39411757229,1091.80955859624,1137.40147003444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fredericksburg_Virginia_51630","51630",1970,1023.10909040046,1030.99333237807,987.626665904125,1040.45999924739,1051.60666594307,1066.09999940594,1010.46666599313,1039.24666680495,1045.10666626294,1041.25999999642,1028.8500001058,1066.07777766056,959.03333226343,826.366666853428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
